site,monte,council,date,in_out,shrub_tree,section,Erica scoparia,Daphne gnidium,Stauracanthus boivinii,Erica sp.,Calluna vulgaris,Erica australis,Cistus salvifolius ,Genista triacanthos ,Arbutus unedo,Lavandula stoechas,Phillyrea angustifolia,Genista tridens,Quercus suber,Thymus baeticus,Phillyrea latifolia,Teucrium fruticans ,Ruscus aculeatus,Ulex borgiae,Quercus canariensis,Pinus pinaster,Pistacia lentiscus ,Erica arborea,Cistus crispus,Smilax aspera,Phlomys purpurea,Quercus lusitanica,Olea europaea,Crataegus monogyna,Rubus ulmifolius ,Myrtus communis,Viburnum tinus,Adenocarpus telonensis,Calicotome villosa ,Genista tridentata,Dittrichia viscosa,Pyrus bourgaeana,Ilex aquifolium ,Halimium halimifolium,Dorycnium pentaphyllum,Ceratonia siliqua,Cistus albidus,Cistus populifolius,Quercus pyrenaica,Lithodora prostrata,Cytisus striatus,Rosa sempervirens,Asparagus aphyllus,Cistus ladanifer,Chamaerops humilis
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,8.6,,,,,,20.8,,,,,3.3,,,4.4,,,7.2,21.5,,,,,,,,,,,,,,9.1,,24.3,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,9.2,,,,,,23.4,,,,,5.1,,,17.9,,,12.7,,,,,,,,,,,,,,,11.2,,24.7,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,9.4,,,,,,24.1,,,,,6.4,,,20.55,,,13.1,,,,,,,,,,,,,,,12,,25,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,10.8,,,,,,,,,,,8.7,,,,,,19.1,,,,,,,,,,,,,,,16.6,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,11.1,,,,,,,,,,,8.9,,,,,,19.7,,,,,,,,,,,,,,,17,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,15.1,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,15.6,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,tree,2,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,inside,tree,2,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,5.4,5.2,,,10.3,,,3,,0.4,3.5,,0,,,15.8,2.1,7.45,1.2,2,,,,,,,24.4,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,6,5.4,,,10.4,,,3.7,,0.9,3.7,,0.4,,,17.3,2.3,8.2,1.7,2.5,,,,,,,25,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,18.9,5.7,,,,,,18.7,,1.2,,,3.45,,,19.5,,9.7,2,6.9,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,19.6,5.8,,,,,,18.8,,1.3,,,3.55,,,20.7,,10.2,2.2,7.1,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,17.2,,,,,,,,4.65,,,7.6,,,,,11.2,4,8.4,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,17.5,,,,,,,,4.9,,,7.95,,,,,11.4,4.9,8.6,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,5.1,,,12.7,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,5.3,,,13,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,2.9,20.35,,,0.7,,,3.05,,,,,0.2,,,3,8.6,0,,8.2,,23.9,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,3.3,20.7,,,1.2,,,3.4,,,,,0.65,,,4,9,0.4,,8.35,,24,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,16,,,,2.3,,,3.9,,,,,0.9,,,11.5,19,2.6,,9,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,16.6,,,,2.4,,,4.9,,,,,1.2,,,11.7,19.7,2.9,,9.4,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,20.8,,,,16.3,,,9.5,,,,,1.5,,,12.5,,15.3,,9.8,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,22.1,,,,16.5,,,10.2,,,,,1.9,,,14,,15.6,,10,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,23.1,,,,,,,10.9,,,,,10.1,,,22.7,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,23.7,,,,,,,11.55,,,,,10.3,,,23.5,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,24.1,,,,,,,22.4,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,25,,,,,,,22.5,,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,2,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,2,,,,,,,,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna_Picacho,Laguna_Picacho,Alcala de los Gazules ,19/06/2015,outside,tree,2,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,6.4,,12.45,7.4,,,,,,,0.7,,1.1,,,,,,,,0,,,0,,,,,,,,,,,,,2.6,12.2,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,6.7,,12.8,10.6,,,,,,,0.9,,1.55,,,,,,,,0.7,,,5.2,,,,,,,,,,,,,3.8,12.7,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,10.1,,14.7,,,,,,,,,,,,,,,,,,16.4,,,6.5,,,,,,,,,,,,,4.8,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,11,,15.4,,,,,,,,,,,,,,,,,,17.6,,,6.7,,,,,,,,,,,,,6.5,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,13.7,,23.5,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,7.1,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,14.4,,24,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,8.7,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,,,,,11.55,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,,,,,,,,,13.55,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,1,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,,,,,,,,,,,,
Aljibe,Aljibe,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,0.8,,0.6,16.7,,,,,,,,,0,,,,,,,,0.4,,,5.3,,,,,2.55,,,8.8,,,,,0,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,1.6,,0.8,17.3,,,,,,,,,0.2,,,,,,,,0.7,,,7.1,,,,,3,,,9.9,,,,,1.1,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,2.8,,16.55,18.8,,,,,,,,,,,,,,,,,1.8,,,7.5,,,,,,,,,,,,,2.6,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,3.2,,16.95,22.7,,,,,,,,,,,,,,,,,2.2,,,9.2,,,,,,,,,,,,,4.6,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,4.7,,,,,,,,,,,,,,,,,,,,7.3,,,10.5,,,,,,,,,,,,,12.2,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,6,,,,,,,,,,,,,,,,,,,,13,,,13.3,,,,,,,,,,,,,12.9,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,6.35,,,,,,,,,,,,,,,,,,,,13.9,,,24.4,,,,,,,,,,,,,13.4,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,7.15,,,,,,,,,,,,,,,,,,,,15.45,,,25,,,,,,,,,,,,,14.15,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,14.8,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,14.4,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,16.5,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,14.9,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,tree,2,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,tree,2,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,tree,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,inside,tree,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.45,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,0.4,,,12.9,20.6,,,,,,,,,0,,,,1.7,,,,1.3,,,,,,,,,,,,,,,,0.65,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,2.1,,,13.3,21,,,,,,,,,0.4,,,,1.85,,,,1.5,,,,,,,,,,,,,,,,1.1,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,5,,,13.65,,,,,,,,,,11.7,,,,2,,,,2,,,,,,,,,,,,,,,,2.9,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,5.2,,,13.9,,,,,,,,,,12.1,,,,2.2,,,,2.9,,,,,,,,,,,,,,,,3.1,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,9.2,,,16.8,,,,,,,,,,,,,,3.1,,,,3.2,,,,,,,,,,,,,,,,6.6,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,9.5,,,17,,,,,,,,,,,,,,3.3,,,,5.9,,,,,,,,,,,,,,,,7,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,20.1,,,22.9,,,,,,,,,,,,,,4.1,,,,6,,,,,,,,,,,,,,,,8.3,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,20.6,,,23.2,,,,,,,,,,,,,,5.5,,,,6.3,,,,,,,,,,,,,,,,9.8,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,6.2,,,,8.7,,,,,,,,,,,,,,,,10.8,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,8.4,,,,9.5,,,,,,,,,,,,,,,,11.2,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,9.55,,,,9.85,,,,,,,,,,,,,,,,11.8,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,10.4,,,,10.3,,,,,,,,,,,,,,,,12.5,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,10.8,,,,11.7,,,,,,,,,,,,,,,,14.9,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,11.5,,,,12.8,,,,,,,,,,,,,,,,15.6,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,15.2,,,,13.8,,,,,,,,,,,,,,,,20.5,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,16.8,,,,15.4,,,,,,,,,,,,,,,,21.3,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,18.8,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,19,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,22.1,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,22.4,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,24.4,,,,19.2,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,24.5,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,8.2,,,,,,,,,,1.5,,,,0.3,,,,0,,,10.1,,,,,,,,,,,,,3.6,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,8.4,,,,,,,,,,1.6,,,,0.86,,,,0.9,,,10.2,,,,,,,,,,,,,4.3,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,15.9,,,,,,,,,,2.35,,,,2.2,,,,1.4,,,,,,,,,,,,,,,,4.7,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,16.6,,,,,,,,,,2.6,,,,8.1,,,,1.7,,,,,,,,,,,,,,,,5.6,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,,,,,8.5,,,,6.8,,,,,,,,,,,,,,,,8.2,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,,,,,9.9,,,,6.9,,,,,,,,,,,,,,,,9,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,,,,,12,,,,12.45,,,,,,,,,,,,,,,,14.1,,,,,,,
Aljibe,Aljibe ,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,,,,,12.4,,,,12.7,,,,,,,,,,,,,,,,14.5,,,,,,,
