site,town,lat,long,altitude,inside,shrub_height,species,acronym,shrub_tree,cover,presence,damage,palatability,resprouter,Herrera_type,Coca
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,Cistus salvifolius,Cistsalv,tree,0,0,NA,4,0,1,1
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,Daphne gnidium,Daphgnid,tree,0,0,NA,6,1,2,2
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,Crataegus monogyna,Cratmono,shrub,0,0,NA,3,1,2,intermedio
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,Adenocarpus telonensis,Adentelo,shrub,0,0,NA,2,NA,1,intermedio
Garganta_Honda,Jimena,36.3964,-5.52239,477,0,0.5,bare,Bare,shrub,16.25,1,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Erica arborea,Ericarbo,tree,0,0,NA,5,1,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Pinus pinaster,Pinupina,shrub,0,0,NA,5,NA,NA,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Genista triacanthos,Genitria,tree,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Genista tridentata,Genitrid,shrub,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Erica scoparia,Ericscop,tree,0,0,NA,5,1,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Erica australis,Ericaust,shrub,0,0,NA,5,1,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Calluna vulgaris,Callvulg,tree,0,0,NA,3,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Genista tridens,Genitrids,shrub,0.6000000000000022,1,0,3,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Calluna vulgaris,Callvulg,shrub,0,0,NA,3,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Ulex borgiae,Ulexborg,tree,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Ulex borgiae,Ulexborg,shrub,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Thymus baeticus,Thymbaet,shrub,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Arbutus unedo,Arbuuned,shrub,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Stauracanthus boivinii,Stauboiv,tree,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Rubus ulmifolius,Rubuulmi,tree,0,0,NA,2,NA,NA,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus suber,Quersube,tree,50,1,NA,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Stauracanthus boivinii,Stauboiv,shrub,0.3000000000000007,1,0,2,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus canariensis,Quercana,tree,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus canariensis,Quercana,shrub,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Pyrus bourgaeana,Pyrubour,shrub,0,0,NA,4,NA,2,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus suber,Quersube,shrub,1.6999999999999975,1,0,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Erica arborea,Ericarbo,shrub,2.3999999999999977,1,0,5,1,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Phlomys purpurea,Phlopurp,shrub,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Phillyrea angustifolia,Philangu,shrub,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Phillyrea angustifolia,Philangu,tree,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Lithodora prostrata,Lithpros,shrub,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Lithodora prostrata,Lithpros,tree,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Lavandula stoechas,Lavastoe,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Halimium halimifolium,Halihali,shrub,0,0,NA,5,0,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus albidus,Cistalbi,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Genista tridentata,Genitrid,tree,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Genista triacanthos,Genitria,shrub,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Erica scoparia,Ericscop,shrub,15.599999999999998,1,0,5,1,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Adenocarpus telonensis,Adentelo,tree,0,0,NA,2,NA,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Dittrichia viscosa,Dittvisc,tree,0,0,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Thymus baeticus,Thymbaet,tree,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cytisus striatus,Cytistri,shrub,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cytisus striatus,Cytistri,tree,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Crataegus monogyna,Cratmono,shrub,0,0,NA,3,1,2,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus populifolius,Cistpopu,shrub,0,0,NA,4,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus populifolius,Cistpopu,tree,0,0,NA,4,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus pyrenaica,Querpyre,tree,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Calicotome villosa,Calivill,shrub,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Arbutus unedo,Arbuuned,tree,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Pistacia lentiscus,Pistlent,shrub,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Adenocarpus telonensis,Adentelo,shrub,0,0,NA,2,NA,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Viburnum tinus,Vibutinu,tree,0,0,NA,2,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Phlomys purpurea,Phlopurp,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Teucrium fruticans,Teucfrut,tree,0,0,NA,2,NA,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Teucrium fruticans,Teucfrut,shrub,0,0,NA,2,NA,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Lavandula stoechas,Lavastoe,shrub,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Rubus ulmifolius,Rubuulmi,shrub,0.10000000000000053,1,0,2,NA,NA,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus pyrenaica,Querpyre,shrub,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Pyrus bourgaeana,Pyrubour,tree,0,0,NA,4,NA,2,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus lusitanica,Querlusi,tree,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Genista tridens,Genitrids,tree,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,bare,Bare,tree,0,0,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Erica australis,Ericaust,tree,0,0,NA,5,1,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Myrtus communis,Myrtcomm,shrub,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Viburnum tinus,Vibutinu,shrub,0,0,NA,2,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Olea europaea,Oleaeuro,tree,0,0,NA,1,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Olea europaea,Oleaeuro,shrub,0,0,NA,1,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Ceratonia siliqua,Cerasili,shrub,0,0,NA,2,NA,2,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Crataegus monogyna,Cratmono,tree,0,0,NA,3,1,2,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Ilex aquifolium,Ilexaqui,shrub,0,0,NA,1,NA,2,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus ladanifer,Cistlada,tree,0,0,NA,NA,0,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,bare,Bare,shrub,27.3,1,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Calicotome villosa,Calivill,tree,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Daphne gnidium,Daphgnid,tree,0,0,NA,6,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Daphne gnidium,Daphgnid,shrub,0.20000000000000107,1,0,6,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Quercus lusitanica,Querlusi,shrub,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Myrtus communis,Myrtcomm,tree,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus ladanifer,Cistlada,shrub,0,0,NA,NA,0,1,NA
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Rosa sempervirens,Rosasemp,tree,0,0,NA,2,NA,NA,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Phillyrea latifolia,Phillati,shrub,0.20000000000000107,1,0,2,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Phillyrea latifolia,Phillati,tree,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus salvifolius,Cistsalv,tree,0,0,NA,4,0,1,1
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Rosa sempervirens,Rosasemp,shrub,0,0,NA,2,NA,NA,intermedio
Gavilanes,Jimena,36.43768,-5.55086,469,1,1.5,Cistus salvifolius,Cistsalv,shrub,5.600000000000005,1,0,4,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Pinus pinaster,Pinupina,shrub,0,0,NA,5,NA,NA,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Ulex borgiae,Ulexborg,tree,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Pyrus bourgaeana,Pyrubour,tree,0,0,NA,4,NA,2,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus canariensis,Quercana,tree,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Erica arborea,Ericarbo,shrub,3.5999999999999996,1,3,5,1,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Erica arborea,Ericarbo,tree,0,0,NA,5,1,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Lithodora prostrata,Lithpros,shrub,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Genista triacanthos,Genitria,shrub,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Stauracanthus boivinii,Stauboiv,shrub,2.400000000000001,1,0,2,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cytisus striatus,Cytistri,shrub,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus canariensis,Quercana,shrub,0.09999999999999964,1,0,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus lusitanica,Querlusi,shrub,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Pistacia lentiscus,Pistlent,shrub,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Pyrus bourgaeana,Pyrubour,shrub,0,0,NA,4,NA,2,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Erica scoparia,Ericscop,tree,0,0,NA,5,1,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus lusitanica,Querlusi,tree,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Thymus baeticus,Thymbaet,shrub,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Thymus baeticus,Thymbaet,tree,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Teucrium fruticans,Teucfrut,shrub,0,0,NA,2,NA,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Viburnum tinus,Vibutinu,tree,0,0,NA,2,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Halimium halimifolium,Halihali,shrub,0,0,NA,5,0,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Ilex aquifolium,Ilexaqui,shrub,0,0,NA,1,NA,2,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Genista tridentata,Genitrid,shrub,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Genista tridens,Genitrids,shrub,4.599999999999999,1,0,3,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Calluna vulgaris,Callvulg,tree,0,0,NA,3,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Erica australis,Ericaust,shrub,0.3999999999999986,1,0,5,1,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Erica australis,Ericaust,tree,0,0,NA,5,1,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Dittrichia viscosa,Dittvisc,tree,0,0,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Arbutus unedo,Arbuuned,shrub,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Daphne gnidium,Daphgnid,tree,0,0,NA,6,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Myrtus communis,Myrtcomm,shrub,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Lavandula stoechas,Lavastoe,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Lavandula stoechas,Lavastoe,shrub,0.3000000000000007,1,0,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Rubus ulmifolius,Rubuulmi,tree,0,0,NA,2,NA,NA,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Rosa sempervirens,Rosasemp,shrub,0,0,NA,2,NA,NA,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Calluna vulgaris,Callvulg,shrub,0.7000000000000028,1,0,3,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Calicotome villosa,Calivill,tree,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Arbutus unedo,Arbuuned,tree,0,0,NA,5,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,bare,Bare,tree,11,1,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Ulex borgiae,Ulexborg,shrub,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Phillyrea angustifolia,Philangu,shrub,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Phillyrea angustifolia,Philangu,tree,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Stauracanthus boivinii,Stauboiv,tree,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Lithodora prostrata,Lithpros,tree,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus suber,Quersube,shrub,0.30000000000000293,1,0,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus suber,Quersube,tree,39,1,NA,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus pyrenaica,Querpyre,tree,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus salvifolius,Cistsalv,tree,0,0,NA,4,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Genista tridentata,Genitrid,tree,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Genista triacanthos,Genitria,tree,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Erica scoparia,Ericscop,shrub,14.200000000000003,1,1,5,1,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Olea europaea,Oleaeuro,shrub,0,0,NA,1,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Phlomys purpurea,Phlopurp,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Adenocarpus telonensis,Adentelo,shrub,0,0,NA,2,NA,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Phlomys purpurea,Phlopurp,shrub,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus ladanifer,Cistlada,shrub,0,0,NA,NA,0,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Crataegus monogyna,Cratmono,shrub,0,0,NA,3,1,2,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus populifolius,Cistpopu,shrub,0,0,NA,4,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus populifolius,Cistpopu,tree,0,0,NA,4,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Genista tridens,Genitrids,tree,0,0,NA,3,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cytisus striatus,Cytistri,tree,0,0,NA,NA,NA,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus albidus,Cistalbi,tree,0,0,NA,5,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Calicotome villosa,Calivill,shrub,0,0,NA,2,1,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Viburnum tinus,Vibutinu,shrub,0,0,NA,2,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Quercus pyrenaica,Querpyre,shrub,0,0,NA,3,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Adenocarpus telonensis,Adentelo,tree,0,0,NA,2,NA,1,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,bare,Bare,shrub,23.55,1,NA,NA,NA,NA,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Rubus ulmifolius,Rubuulmi,shrub,0,0,NA,2,NA,NA,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Teucrium fruticans,Teucfrut,tree,0,0,NA,2,NA,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Myrtus communis,Myrtcomm,tree,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Ceratonia siliqua,Cerasili,shrub,0,0,NA,2,NA,2,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Crataegus monogyna,Cratmono,tree,0,0,NA,3,1,2,intermedio
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Olea europaea,Oleaeuro,tree,0,0,NA,1,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Daphne gnidium,Daphgnid,shrub,0.5,1,0,6,1,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Phillyrea latifolia,Phillati,shrub,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus ladanifer,Cistlada,tree,0,0,NA,NA,0,1,NA
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Phillyrea latifolia,Phillati,tree,0,0,NA,2,NA,2,2
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Cistus salvifolius,Cistsalv,shrub,6.549999999999988,1,0,4,0,1,1
Gavilanes,Jimena,36.43735,-5.55091,466,0,1,Rosa sempervirens,Rosasemp,tree,0,0,NA,2,NA,NA,intermedio
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Pyrus bourgaeana,Pyrubour,shrub,0,0,NA,4,NA,2,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Quercus suber,Quersube,tree,9.9,1,NA,3,1,2,2
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Ulex borgiae,Ulexborg,tree,0,0,NA,3,1,1,intermedio
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Genista triacanthos,Genitria,tree,0,0,NA,3,1,1,intermedio
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Quercus canariensis,Quercana,shrub,0,0,NA,3,1,2,2
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Ulex borgiae,Ulexborg,shrub,0.7499999999999982,1,0,3,1,1,intermedio
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Quercus canariensis,Quercana,tree,0,0,NA,3,1,2,2
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Pyrus bourgaeana,Pyrubour,tree,0,0,NA,4,NA,2,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Erica arborea,Ericarbo,tree,0,0,NA,5,1,1,1
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Lithodora prostrata,Lithpros,shrub,0,0,NA,NA,NA,1,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Erica arborea,Ericarbo,shrub,1.4000000000000021,1,0,5,1,1,1
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Dittrichia viscosa,Dittvisc,tree,0,0,NA,NA,NA,NA,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Quercus pyrenaica,Querpyre,shrub,0,0,NA,3,1,2,2
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Stauracanthus boivinii,Stauboiv,shrub,0,0,NA,2,1,1,intermedio
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Lithodora prostrata,Lithpros,tree,0,0,NA,NA,NA,1,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Genista triacanthos,Genitria,shrub,0,0,NA,3,1,1,intermedio
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Quercus pyrenaica,Querpyre,tree,0,0,NA,3,1,2,2
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Calluna vulgaris,Callvulg,shrub,0,0,NA,3,0,1,1
Hernan_Martin,Alcala,36.51212,-5.64219,542,1,3.5,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
